name,categories,business_id,stars,city,text,stars
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"We fell into Vin Santo on a busy Friday night before a recent marathon that the PIC was running in.  Despite the wait (45 minutes) the owner (a sweet and thoughtful English woman) made every effort to accommodate us and move us up the list, even asking other patrons if they minded waiting just a couple more minutes.  

As for the food, none of us could complain about being short-changed...especially the PIC who was carb-loading.  The plates were absolutely delicious and huge (I thoroughly enjoyed the Salsiccia Rossa--pasta with so much homemade Italian sausage that I had to take it home without noodles!).  We all walked away thinking we couldn't have picked a better spot nor gotten a better deal.

The decor was very nice and clean and the staff as mentioned previously was very helpful.  We'll definitely be back.",4
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"Great food, large portions and attentive staff.",4
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"We love Vin Santo and have gone there about every month or two for 3 years. Small place, warm and inviting, and the lovely host/owner Clarissa greets us like family when we walk in. Her husband/chef makes fabulous and imaginative sauces to accompany the comforting Italian dishes. Their italian sausage is probably the best we've had anywhere (including fancy places in LA, NYC, Philly, etc).

 There are special lasagna, fish, and ravioli dishes every night. The lasagna is cooked to order so it takes a while, but is so worth it. If you are lucky enough to go on an Italian sausage lasagna night, the portion is enormous, and every bite (yes, every bite) includes sausage and cheese - it's the bomb. I had a veal ravioli in a butter sage sauce recently that was fabulous, and unlike some pricey new Italian places where the portion is 5 or so ravioli, this dish had 10 or 12 large ones. In fact, all the portions are large, and really reasonably priced. Their wine selection is pretty sparse, and we haven't had good look finding one we like. But that is the only down side to what is always a fantastic and totally filling meal.  

We are usually too full for dessert, but they do make their own tiramisu, which is light, fluffy, creamy, and enormous. Get one if you have someone to share it with. Recently they have added a couple of desserts, including a caramel cheesecake, which I hope I am not too full to try someday.",5
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"Our family of four dined at Vin Santo the Monday after the new year.  We expected it to be quiet but it was a happy busy place.  The lone chef in the kitchen kept food coming at a steady pace, quicker then anticipated.  The two wait staff was attentive, friendly and very professional.  
  
We had a white pizza appetizer, loved the dried tomato pesto.  We each ordered an entree which were all very good.  The  fine sauces, ingredients and preparation was far superior/delicious compared to the usual Italian restaurant!!  Portions were very large so three of us enjoyed them again the next day.  We enjoyed tastes of two desserts, tirimisu and bread pudding.  Again treats for the next day.

Great food, great service and a casual friendly atmosphere, a restaurant  to return to again and again!!",5
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"Great Italian eatery. The atmosphere is homey and intimate. I had the spaghetti with pine nuts, olives, capers, and anchovies in homemade tomato sauce. This dish was alright. I liked the idea of adding pine nuts, but the olives AND capers made it too salty for my tastes. I had some leftovers and they were definitely better the next day even if they were still a little salty. 

DEFINITELY get the Tirimasu cake while there. It was wonderful. Not too rich, but soaked in expresso and very flavorful. There is a mascarpone cheese based whip cream which is light and not too sweet that makes the cake amazing.",3
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"Balling in Middleton. Definitely a good place if you don't mind driving from Madtown.",4
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"My boyfriend surprised me for Valentines day here, impressive I know :).  It was like we were back in Italy.  It's a tiny little place with very authentic italian dishes.  They make the lasagna fresh in individual servings when you order it.  It was amazing.  I had the seafood pasta (my standard order) which was HUGE.  I mean you should definitely split this.  We ended the night with the tiramisu .... and let me tell you, I am a tiramisu connoisseur (i pretty much order it every time it's on the menu) and this was the BEST tiramisu I have ever had.  It even beats the stuff I had in Italy.  
All in all this a perfect romantic, date place and I would definitely return.",4
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"Party of 4 celebrating a birthday...Seated immediately. Intimate seating, some chairs a little close. Food was delivered piping hot and service was good. Food we had was the lasagne(huge portions) and salmon and one spaghettti, all outstanding. No salads, but they looked good. The only annoyance was the chef/owner? Numerous times during our dinner he was grumbling/shouting loud enough for us to hear from our table, kinda shouting at his sous chef or someone in the kitchen and on several occasions came out and sat and kinda watched people eating..(weird)and grumbled to the hostess about not doing her job.In appearance, she seemed to be very efficient at her job and had stopped at our table and asked how our food was, etc. Upon leaving, he was in the front of the house grumbling again....Not a good thing to do! I would go again, based on the food, but hope this man
leaves his sour attitude out of the customers face..Tiramusu amazing. Fed all four of us with no problem.",4
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"Was up in Madtown from Chicago to run the Crazylegs and used that as a nice excuse to carbo load.

Was absolutely blown away by the food here.  There is plenty of great Italian in Chicago and this was equal to better than anything I've had in Little Italy.

We split a couple caesar salads, Salsiccia Rossa, Pollo Tuscana, and Linquini Pecorino.  Everything was incredible fresh and tasty.  Pasta was cooked to a PERFECT al dente on all dishes.  Nothing was oversauced.  The homemade Italian sausage was awesome (wish it was spicier). Honestly some of the best homemade Italian I've ever had.

Ambiance is great, feels like you're in someone's home.  The tables and chairs look like a collection from a garage sale... mean that in a good way.  There'a a really tiny bar upfront that seats 4 people.

Do NOT miss the tiramisu-- simple sensational.  Canoli was good but was my least favorite part of the meal.  Shell was a little too overcooked for me and found the filling to be good but a little gritty.

All in all easy 4, if not 4.5 stars.  Will be back next time up in the area.,",4
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"Adam was my server and did a great job of suggesting things as well as being a helpful opinion when I was choosing between one dish or another...
-Calamari was heavenly and really hearty and heavy...this is not the kind of calamari that you get at Olive Garden or most Italian restaurants...this was heavenly...perfect bit of spiciness and the portion was enormous
-Scampi Gabriela...was amazing...the pasta was perfectly al dente...and the shrimp were huge...a legitimate dinner portion that you had to take home
-Bread Pudding for dessert...not at all the type that you get at other restaurants again...this was mushy and didn't resemble the bread pudding I'm use to...but it was actually the best bread pudding I've ever had...it was simply mouthwatering
-I had a glass of pinot noir with my dinner and it was a great accompaniment to my meal
One of the owners...Clarissa came by and personally asked how I liked the food and the service...we had a long chat...told her what I loved and a few pointers...she has the same name as my mom so I instantly felt a connection with her...
This is a MUST when in town...I will definitely be back!",5
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"I would love to rate their food, but never got the opportunity.  Happened to stop there on a Saturday evening at about 5:45p and could not even get in the door because the hostess was blocking the area with a party of four.  Instead of taking the party aside so we could enter, and I should point out I was on crutches, she had us wait outside until she could seat them.  We entered AND STEPPED ASIDE so others could enter.  There were three in a our party.  When she asked if we had reservations, I replied no,  and she commented NO?  You KNOW IT IS SATURDAY.  I wanted to say yes, yesterday was Friday and tomorrow is Sunday.  Instead I replied that I was TERRIBLY sorry i did not realize i needed a reservation, and she once again reminded me it was SATURDAY.  I had never been there and did not realize that it was a quaint, small place.  Had I known, I would certainly made a reservation.  I probably will not make a reservation and try the menu since the hostess obviously thought I did not know what day it was.  Yes, it is probably my loss, but I don't enjoy being insulted.",1
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"I can't think of anything bad to say about Vin Santo! The prices are the same as Olive Garden but the food is 10x the quality and 5x as authentic!  I have eaten at Vin Santo five times now and I am never disappointed, everything I have had is delicious, and the dessert (bread pudding, tiramisu) is to die for.  The owner is very sweet and accommodating and she is there everytime I go, it's a local family owned business with world class cuisine!",5
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"Really a wonderful Italian Food experience.

Everything was delicious.  Service was attentive, but not overly stuffy.

Bread pudding is unattractive, but super delicious.

Price is high, but worth it.",4
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"Everything was baked fresh, so expect a little bit of a longer wait, but well worth it. Very generous portions -- best plan would probably be to get salads and split an entree or plan to bring some home with you. I had the italian sausage lasagna, which was very very good.",4
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"I would rate vin santo at 2.5 stars for food and 4 stars for service. I guess I'm used to great Italian fare in San francisco, but the food at Vin Santo didnt quite cut it for me both times I've eaten here. The portions are large, but taste doesnt cut it for me.",3
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"Outstanding! This was our first time here and it was great. The server was very nice and responsive (he could have known a little more about the wine selection, but that wasn't a big deal). The food was great, light sauces and tons of flavor. We will definitely be back!",5
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"This is my new favorite restaurant in the Madison area.  Everything that crossed our table from the fresh pastas to the delicious sauces was a treat.  The portions were generous and the prices reasonable.  The calamari in the appetizer was tender and delicious in a rich and spicy tomato/fennel sauce.  The puttanesca sauce was dense with olives and the whole cloves of roasted garlic were a real treat.  The bread pudding was very good, but for me was a little heavy on the cinnamon.  I think I'll go with the Tiramisu next time.  Our water was pleasant and attentive.  The atmosphere was casual and cozy/romantic...  but I would rather see real candles on the tables vs the battery operated tea lights.",5
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"GET THE BREAD PUDDING!!!
...This is a nice restaurant that is cramped and casually decorated. The food is the stand out. The front is run by one of the owners and her service is very brief as she seats you and quickly moves on to the next task. The waitresses do a great job with the specials and describing the menu. Food is delivered in an acceptable amount of time. You can see the chef and the kitchen through the window between the kitchen and the dining room which is always fun. Their red sauce has a bit of spicy heat to it. 
My wife and I really do like this place for its great food and for its character.",4
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"Average food, good service, poor ambience. If you want something a lot better and don't mind the extra bucks, go around the corner to Louisianne's.",3
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"Fresh Italian food with a emphasis on fish dishes and cream sauces.",4
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"All I ever want is to go to a restaurant and get a giant bowl of fresh pasta that is stuffed with seafood, and that's what I got! 

They are super duper friendly here.  It is a nice restaurant, but not stuffy at all.  Leave the tuxes at home boys. The atmosphere is more casual and quaint. The dishes are more rustic Italian, rather than fancy schmansy Italian. The bread pudding comes a little messy, but so good, the table will definitely fight for it.

There isn't much seating, so be sure to make a reservation ahead of time. You can even do it online, so that's cool. 

Plus, the aroma is completely mouth watering.  Can't wait to go back there. 
Need. More. Pasta.",4
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"Great food, portions could be smaller. A little pricey for Middleton. Would try somewhere else next time but would also not hesitate to return.",4
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"One of Middleton's hidden gems.  It's our favorite place to go for special occasions! Be sure to try the "lasagna of the day"". It's always worth it."",5
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"it was okay.....small place but the food was good....large portions....",2
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"Does not live up to a recent review in Madison paper.  
Cons: Too pricey & ala carte.  The pasta dishes in range $15- $20. The entrees: $20 - 30. The decor needs fresh paint and new carpet  and the restroom slightly grotty. Server forgot to put in some of our order.  My ravioli vin santo was lacking flavor.  Need to serve parmesan cheese with the bread & oil.
Plus: Nice people.  Good Tuscan mushroom soup.
For the tiny storefront, family restaurant it is priced too high which sets your expectations higher and does not live up to those expectations.  It would be fine for your corner Italian joint for everyday meals if they offered a salad with the meal and cut their $$.",2
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"Unbelievably disappointed.  I'm in town for business, and went on a week night.  They were not terribly busy, but as a solo diner, I was treated quite poorly.  Mostly ignored during my meal, I had to get up to chase someone down just for a water refill.  Not once did anyone check on my meal (I would have loved a second glass of wine), which wasn't stellar anyway.  
I did stop and tell the woman at the front that not every diner has the luxury of being able to eat with family or friends, and that I felt my service was horrible.  Maybe it'll spare the next person eating alone and hoping for good service.
I travel to Madison Wi frequently for work, and I can tell you that they'll not get repeat business from me.",1
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"Vin Santo is a good, but small Italian restaurant in Middleton.

There's a larger selection of pastas at this place than most other Italian restaurants in the area. But other than that, it seems like the standard Italian. The lasagna is okay, but small. But most of the pasta dishes are legit and are served with good portions. Service is kind of slow and I'd recommend getting a reservation on weekends.

Nonetheless, dessert is great. Though expensive, their Italian bread pudding and tiramisu are huge and tasty.",3
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"I absolutely loved this little restaurant! Its tucked away and has a very intimate atmosphere. The Italian food tastes homemade and authentic.

This is a great place for a date but not for a family.",4
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"The food is very good, but overpriced.

My wife's favorite dessert is bread pudding and I was told this place has the best bread pudding around, and it did not disappoint, it was excellent. The food was also very good. My wife ordered mushroom and onion ravioli and her dish was better than mine. I ordered a pasta dish with sauteed shrimp, spicy italian sausage and chicken. It was also excellent, but I thought it could've done without the chicken. I started with a caesar salad and it tasted really fishy. Also, the portions are huge, if you're going with one other person, you could probably split everything.

The service was excellent, but the decor wasn't very appealing, and as other reviewers have mentioned, it's a very small space. I'd check it out, especially to try the bread putting, but it's not a must.",3
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"Nice place.  Like others said not really that impressive on the inside, the tables are really jammed in there.  I guess that ok if you don't mind you waitresses butt in your face and food when she is at the table next to you.  I ordered pasta with scallops, shrimp, mussels, and calamari with a slightly spicy tomato sauce.  It was ok.  The pasta was cooked perfect.  And again like others said, it really lacked salt.  The seafood was good lots of mussels could have used more shrimp and scallops and a lot less squid!  My wife had the special of giant homemade ravioli with a caramelized onion and portabello mushrooms in a balsamic sauce.  This was really tasty.  The bread pudding is amazing!  Not pretty to look at but delicious!  The coffee is great too!  Would give more stars if they used a little more salt and a few less tables.  I would have also liked to see a few more meat choices.  The menu is really mostly seafood and chicken.  A few sausage offerings but no other choices of meat.  A nice steak would do wonders.",3
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"With all of the Italian restaurants in Madison It's hard for me to give this place more than 3 stars. We started out with Mussels that were served in a butter sauce. The mussels tasted a little bit fishy for my liking. For my main course I had veal tortellini. The better half had a shrimp pasta in a white cream sauce. Her dish was far btter than mine. For desert we had bread pudding and tiramisu. Both were excellent.  My Biggest gripes about this place were the kitchen is super small, so it can take quite a while to get your food. Also, they have very few options for kids.",3
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"BEWARE: SERVING SIZES ARE GINORMOUS!

We did not know this^^ and over-ordered!! Next time the BF and I are splitting a plate of pasta! 
Calamari appetizer was SO inexpensive and SO much food! In fact I think all their dishes are underpriced for the quantity that you get. This was the most delicious app I have had--so flavorful and so FRESH! 
On top of the calamari we also got the sausage pasta and the seafood pasta. Both had heaping amounts of food and delicious in their own sense. We were seafood-ed out after the appetizer so we were devouring the sausage pasta. The sauce for the sausage pasta was amazing--we took the noodles from the seafood dish and dunked it in the other plate's sauce to drink it all up :)",5
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"Not exactly a hot spot for me, dinner was good, but I've had better...",3
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"Unbelievably good food. Portions are huge and everything is freshly prepared and flavorful. The ravioli is excellent! Authentic and homemade. Friendly servers and it can get pretty crowded so make a reservation on the weekend!",4
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"On rare occasions I am transported back to Italy--either by the ambiance, the hospitality, or the flavors of a restaurant. Tonight I have had that experience as a result of the hospitality and flavors of Vin Santo. I had the ravioli pasta special and it was wonderful. The decor is somewhat meh, but the food was great. The servers make the cocktails, which seemed odd. I will come back with each visit to Madison...",4
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"My wife and I ended up here because it had outdoor seating and was happy to accommodate our dogs.  It had excellent service.  The food was fantastic.  The plates we had were simple fare with exceptional ingredients.  The chef did a wonderful job mixing and balancing flavors.  Even the bar tender nailed the Bellini's. It is very reasonable priced by which I mean a good, long dinner (2 hours+) for two with appetizer and drinks will probably come to about $100.  It is worth it!  If just having dinner and a glass of wine expect somewhere closer to $50-$60.  This is a great place to dine!",5
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"After looking around Madison for a good and authentic Italian place, Vin Santo has the potential.  The pasta is definitely fresh, and the tiramisu was very good.  Downsides - I felt that the dishes could have used more finesse in the seasoning and flavor and less in the overall amount, they were tasty but did not just pop out at me.  For instance, the ravioli was great - good pasta and sauce, but the spinach stuffing was just bland.  Nevertheless, I will go back - need to find out if some of those spicier dishes are truly spicy.",3
"Vin Santo",Restaurants;Italian,q8fD82us6uuGufvI44NoAg,4,Middleton,"This is one of my favorite restaurants in Middleton. The hostess and servers are friendly, and the food is delicious. Entrees are large and flavorful. Salads are also large and fresh. Salad is not included with an entree, but if you decide to add one to your order, I suggest splitting it. The salad is large enough to be a meal for some folks. 

For an entree, I highly recommend the scampi diavalio. It's a heavenly dish with campanelle pasta, sausage, chicken, shrimp, bell peppers, onions, and olive oil. There are also some red pepper flakes to add a spicy kick, but the spice is definitely not overpowering to my taste. 

Overall, this is a wonderful local restaurant with a cozy, friendly atmosphere and great food. I highly recommend it.",5
"Soup Factory",Restaurants,oc0rCahXOaJeHLzzDdSfyA,3,Middleton,"I've walked past the Soup Factory numerous times on my way into Barriques. I decided to finally stop in yesterday.

Now, as you can guess, this place's focus is....SOUP. They do have a wide selection of salads and sandwiches(both hot and cold). I decided to try the chicken and mushroom stew, and half of a caprese sandwich. I really like it when I have the half sandwich option, so I don't feel stuffed to the brim adding a soup. 

The stew was really good, almost as good as my fave at Java Cat! The sandwich was decent, but nothing amazing. It's pretty easy to smear pesto on a slice of bread with tomato and mozzarella and squeeze it on a griddle!

I'll definitely be stopping back in to try another soup this fall/winter!",3
"Soup Factory",Restaurants,oc0rCahXOaJeHLzzDdSfyA,3,Middleton,"The soup wasn't bad, but the guy who was serving it was really creepy and totally ruined the entire experience. Plus, they were out of my first and second choices even though they were supposed to be open for 2 more hours.",2
"Soup Factory",Restaurants,oc0rCahXOaJeHLzzDdSfyA,3,Middleton,"I didn't know what to expect from The Soup Factory, but I liked what I found! I visited around noon on a weekday and the place was hopping with what seemed to be a local business crowd. I ordered the Cheesy Caprese sandwich and loved it. I sampled some of the soups as well and all were good, but maybe not great. There are about 8 different varieties of soup to choose from each day, everything from different chilis to stews to bisques--you won't get bored. And a regular menu of salads and sandwiches is available. Friendly, hard-working staff.",4
"Club Tavern & Grille","American (New);Restaurants",Nj0vQjUYjaa7qbvZlEr2jQ,2.5,Middleton,"I've gone here a few times to see bands. It's alright. The bar is fairly large, and they have volleyball outside. I've never been impressed with the barstaff. Not exactly running up to greet you and get your order, and the mixed drinks are always a bit off. I've never had any of the food, but I've heard it's decent. I will go here again if there's a band I want to see(because it's only a few blocks from home), but you'll never hear me say "Whadya say we go to the Tavern for a night of fun?!?!"""",2
"Club Tavern & Grille","American (New);Restaurants",Nj0vQjUYjaa7qbvZlEr2jQ,2.5,Middleton,"The Club Tavern is an interesting bar. It has a wide range of crowd members from the youthful to the middle aged.  I've been to this bar on numerous occasions for volleyball, and hanging out. and for most times its been a pleasant experience. The drinks are fairly priced, there is a lot of space so you don't feel crowded and usually the music is fair. 

Some points of concern though arrive with smoking. When will they make it a state wide band to smoke in bars and restaurants.  The bartenders also seem a little snobby on occasion. 

I wouldn't say this is the bar to go if your looking to have a great night but if you want a fun/interesting night with some interesting characters make sure you visit.",3
"Club Tavern & Grille","American (New);Restaurants",Nj0vQjUYjaa7qbvZlEr2jQ,2.5,Middleton,"The wait staff were non-existent, the food was atrocious, the mixed drinks weren't drinkable, and the atmosphere was filthy. What more can I say? Ick.",1
"Club Tavern & Grille","American (New);Restaurants",Nj0vQjUYjaa7qbvZlEr2jQ,2.5,Middleton,"745 on a Friday night with two of my buddies.   We all got the fish fry plus some deep fried shrimp.   Service was attentive, but everything seemed to go wrong.  Out of sirloin and a certain beer.   Forgot to give us the soup until after the entree arrived.  Fish was average for the price, I couldn't imagine it was made to order.  Cole saw sucked,  it was soggy lettuce smothered in warm mayonnaise.",2
"Club Tavern & Grille","American (New);Restaurants",Nj0vQjUYjaa7qbvZlEr2jQ,2.5,Middleton,"Fantastic for St Patrick's Day - I've been looking for a worthy destination since Irish Waters closed five or so years ago, and have finally found it! Great meal, great value, fantastic, speedy service and perfect atmosphere. 

Only thing lacking is the quality if the corned beef - if it were a little better of a cut, I'd have given it five stars.

Yum.",4
"Club Tavern & Grille","American (New);Restaurants",Nj0vQjUYjaa7qbvZlEr2jQ,2.5,Middleton,"Horrendously managed. Terrible service. Very rude and the managers seem to treat their employees with no respect. The drinks a watery and the tap selection is average. Food is ok but not worth a trip over to this joint. I don't recommend.",1
"Club Tavern & Grille","American (New);Restaurants",Nj0vQjUYjaa7qbvZlEr2jQ,2.5,Middleton,"I dont know why people are ripping Club Tavern a new one, I love this place!! The drinks are cheap; I've purchased vodka tonics for $3 and top shelf for $4!  Its never too packed and the bartenders are always beyond friendly.  They probably also have the best bloody mary's  and chaser Ive had for those hair of the dog mornings.  And plus they have a slot machine there that pays out in cash, you cant really beat that!",4
"Club Tavern & Grille","American (New);Restaurants",Nj0vQjUYjaa7qbvZlEr2jQ,2.5,Middleton,"Do not get involved in their Brewer giveaway nights! No bartender is aware of promotion or rules which are clearly printed on posters.!  Wearing Brewer gear a requirement to win tickets and jersey. Three people in the place with gear on,not one of those won!? Hmmmm.........When asked,reply was Ben won[10 seconds after game concluded..]..Of course"Ben"" could not be found! . A fraud! Doubt anything awarded!"",2
"Club Tavern & Grille","American (New);Restaurants",Nj0vQjUYjaa7qbvZlEr2jQ,2.5,Middleton," so not sure about this."",1
"Club Tavern & Grille","American (New);Restaurants",Nj0vQjUYjaa7qbvZlEr2jQ,2.5,Middleton,"I used to love stopping by this place on Taco Mondays. I think you used to get 5 for a dollar at one point and you could get a pitcher of spotted cow for like $9 so you just couldnt beat it. Slowly they started upping the prices etc.. I think they must have gotten a new fish because for the last couple years its had a metallic taste... It's one of those things where they seem to have chose quantity over quality..",2
"Club Tavern & Grille","American (New);Restaurants",Nj0vQjUYjaa7qbvZlEr2jQ,2.5,Middleton,"Not my favorite live music venue in town.  They pull in good local acts weekly, and the drinks are tasty and inexpensive enough, but it's a bit too loud to enjoy the performances without blowing out an eardrum.  Do stop-in to see Moose, though - he's cool.",2
"Club Tavern & Grille","American (New);Restaurants",Nj0vQjUYjaa7qbvZlEr2jQ,2.5,Middleton,"When I go to the Club Tavern, it's a little bit like going home. No, really, I used to live upstairs. I wouldn't call it fine dining, but the food is good. I'm a big fan of the Moose Burger, though I change it up a little bit. It comes with 3 slices of cheese, ham, mushrooms, and bbq sauce, but I have them ditch the mushrooms (i'm allergic) and add bacon and a fried egg, because i LIKE my burgers to give me heart palpitations. Monday night taco nights are pretty awesome, The tacos aren't anything fancy, but they're cheap, and help to offset the copious amounts of tap beer I tend to imbibe. (note: if you drink it straight from the pitcher, it still counts as ONE beer) Club Tavern also offers a pretty good breakfast, and they have specials for the early birds. Best bloody mary in town, (except mine of course, but I live 1000 miles away now...) Happy  hour at the Club was always my favorite. 75 cent pints of Miller High Life. Not the world's greatest beer, but definitely affordable during happy hour. I always like to visit the Club when I get back to town.",4
"Club Tavern & Grille","American (New);Restaurants",Nj0vQjUYjaa7qbvZlEr2jQ,2.5,Middleton,"New kitchen manager is making some great food these days! AWESOME fish fry on Friday night. Soup is outstanding and service is friendly and fast, and fun! There's also a new appetizer on the menu that is quite tasty  - spring rolls with a raspberry sauce and a cucumber/garlic pepper sauce - just outstanding! Service is friendly, too!",4
"Jiffy Lube","Oil Change Stations;Automotive",ugGTR2EvJ0c_-TpMS1LSNw,4,Middleton,"I don't like getting oil changes. In fact, I avoid them. Not because I don't want to pay for them. Not because I am irresponsible. No. It is because I hate the whole spiel they have to give me about selling me all the other stuff and services even when I tell them no ahead of time.
That part aside, I had a fantastic experience with this location. I dropped my car off, walked the block down the road, saw a client in their home, walked back and my car was done. Seeing as I dropped my car off before 10 am (Early bird special is from 7-10 am), I saved an additional 10 dollars. They vacuumed my interior and washed my windows better than the homeless guys on the corners. Yes. I shall be back and it will be before 10 am. Just please, stop trying to up-sell me. My little car doesn't need all that nonsense when it is slated for a trip to the junkyard/big sleep in the near future.",4
"C's Restaurant Bakery and Coffee Shop","Bakeries;Food;American (Traditional);Restaurants;Donuts",B0Vuwn6Hugc-0U5n31YBfg,4,Middleton," and it's about 1/2 the price.  It'll probably be a while before I visit C's again."",3
"C's Restaurant Bakery and Coffee Shop","Bakeries;Food;American (Traditional);Restaurants;Donuts",B0Vuwn6Hugc-0U5n31YBfg,4,Middleton,"So there I was, with a soaking wet tent and on my way to the National Mustard Museum. But hey, hard-core mustard fan as I am, I know better 
than to start the day with all-you-can-sample-mustard, right?

So the BF and I surfed Yelp to find a decent breakfast stop and Lo, right down the street from our campground was C's, so we figured we'd stop in.

Now, it was Father's Day, which we realized when we walked in, cause the place was packed. 

It's pretty much your standard breakfast food, with some specialty bakery fare. Clean, tasty and fairly reasonably priced. It is not a huge place either, but there was PLENTY of waitstaff to keep things moving. 

I had the skillet breakfast, which I was very pleased to find had the option of turkey. (This made me happy, as I like meat at breakfast after a night of rainy camping, but am allergic to pork.) The skillet had turkey, potatoes, onions and green peppers mixed together, with toast and 2 eggs on top. The eggs were perfect, which impressed me, given how crazy busy the place was. I do have one complaint about my food 'tho, the onions, peppers and potatoes were not cooked enough for my taste. In fact, the onions were damn near raw. Luckily, they were finely shredded, so it wasn't too bad, but I take away a star for that .

(BF says his potatoes were underdone too. Not raw, but not quite done enough.)

Waitstaff was very good about keeping coffee filled. And, since it was a bakery, we HAD to at least try a cinnamon roll.  It was a good roll, and they even warmed it up for us. 

I noticed that they had a LOT of baked goods specializing with Strawberry and Rhubarb, which is in season right now. To me that's a good thing, even though I'm not big on rhubarb. Tends to indicate a reliance on seasonal (and hopefully locally grown) produce. 

It being Father's day, they had a special on Steak and Eggs and a fresh berry topped waffle special too. Dads got a HUGE complimentary chocolate-covered strawberry, which I thought was nice.   

Oh yeah, the eggs with Hollendaise sauce looked and smelled really good...",3
"C's Restaurant Bakery and Coffee Shop","Bakeries;Food;American (Traditional);Restaurants;Donuts",B0Vuwn6Hugc-0U5n31YBfg,4,Middleton," and snatching something out of the bakery case."",3
"C's Restaurant Bakery and Coffee Shop","Bakeries;Food;American (Traditional);Restaurants;Donuts",B0Vuwn6Hugc-0U5n31YBfg,4,Middleton,"I would love to give this place 4.5, it is very friendly and inviting. They serve fresh baked toasted bread with the breakfast items, try the sourdough or rye. They give you a nice sized portion and they quick, not rushed. 
The place is always busy which is a good sign in my opinion. Ihave never had to wait more then a couple of minutes for a table and if push comes to shove there is a small counter. 
There is seating outdoors for the nicer days and they are constently changing the decorations to the season or athletic event.
I keep coming back and have yet to be disappointed. 
If you like tabasco withyour meal you might want to bring your own as they will bring out a botle but it is the habanero type. It may be to hot for some palettes.",4
